-0.79936537327409 -0.90611622970773  0.26952807566234 -0.24413553929425 -0.19883585726714 -0.60836553893083  0.33950488689362  0.78565762212040  0.43756924930934  0.49361393133793 -0.65601148034613  0.39868832959043 -0.33947387339584  0.67324469879006  0.41317066180042  0.35228276527118 -0.07468652835764 -0.83188578747527  0.86290157671692 -0.10951440462805 -0.37229822696253  0.50467720297929  0.94829846344298  0.25320407637455  0.60111386099561 -0.09856178960761  0.34865646543576 -0.44803547939060  0.52750387212360  0.94716499407633  0.06299173684415 -0.32444218104074  0.87675986317612  0.53005688680408  0.27318012083879  0.48530311787352  0.64898940909233 -0.03902311269306  0.41201325100124 -0.68536784465122  0.61167484147149 -0.32464078864836  0.31096565768366 -0.52258917285176 -0.36739322033723 -0.30894009578195  0.08383314684232  0.45419108441198  0.53183929510571  0.74931208037191  0.21585061771612  0.22336943197704  0.47259316454225 -0.51887880715864 -0.05902001899890 -0.66871376651959 -0.12624605024153  0.42386509901201 -0.74815221611968 -0.35019495735087  0.44151173664160 -0.28743848896201 -0.13923866017400  0.29006610895507  0.13452788580487 -0.29696596273488 -0.03559889328266  0.16514255405302  0.67774569554255 -0.13488681381356  0.14169953311696  0.18014603372292  0.71459108135402 -0.37386322590644  0.20996489269559  0.02092485807655  0.17082569522542  0.09728534199547  0.11852186997878  0.74972416438528 -0.07444168064513 -0.19929688983698  0.32353262007296 -0.87475096967330  0.45955514346363  0.14895066550771 -0.42660667178080  0.27445262786648  0.11189830909655 -0.81872216996297  0.59232835145800 -0.29427977833135  0.28388420061978 -0.53997292437216 -0.65582579957337 -0.68244676751404  0.61463006746572  0.56663603488123  0.12490567765328  0.73240418344443 -0.91846198798012 -0.05730170276373 -0.20134732974397 -0.83820755273300 -0.67143819087283  0.40477719688310 -0.81694866167329 -0.30167159043982 -0.37028098744832 -0.03823119365869  0.43379428317704 -0.38160812451847 -0.31937639410098  0.29875831271515 -0.22022989714739  0.20833877502520  0.53904698422995 -0.19676031135473  0.56379754971787 -0.14817195124482  0.46365744645466  0.64073610841999  0.79067616838891  0.24927422719432  0.43079055188044  0.12322120700191 -0.27135998202797  0.63491971490384  0.76585363020422  0.48967177291919  0.23301926928897 -0.78548667481596 -0.50741933627672 -0.68378385243519  0.25819603762017 -0.35827535906408  0.16144492490655  0.35422478909011  0.64389893367916  0.75853462059160  0.80876782083439  0.82342647721682 -0.80433105827646 -0.90334654663413  0.87595978758080  0.51316188148393  0.95819290176913  0.37925996220795  0.32965814497948  0.53943389223076 -0.48587040611675  0.93294141513889  0.41203989264761  0.86763959105582 -0.34794856398285  0.56468998436614  0.58898796736237  0.03308915332010  0.51371276223347 -0.19445292437206 64601.24999999999272
-0.92648931696945  0.38784580792136  0.21194094814694 -0.33804683808981 -0.24615741105651 -0.69547514693642  0.25238010638836  0.47441522753473  0.71424013122006  0.37091244992856 -0.69576204883947  0.31857548953382 -0.40300638922320  0.58951451956604  0.32099444908367  0.25249155271223 -0.11203129424835 -0.07819529909436  0.83255702433994  0.54173999500837  0.87937932179688  0.78873485335114 -0.13854285029032  0.43326805360879  0.86978140767095  0.68197833187175  0.50722570415563 -0.14961121804305  0.24601485224926 -0.57392266874137  0.23533910806811  0.44860667251802  0.87153027263161  0.89602427925878  0.01305077146691 -0.44860183045944  0.79875166857670  0.84891766992150  0.46679834494782  0.19242823408321  0.87712541405547  0.66492655601040  0.42079238411461  0.58561461086177 -0.13010315505689  0.35929831156690 -0.81268154758873  0.54886349951399  0.96943403019318 -0.35756667047208  0.26997334039859 -0.59508633396617 -0.41847869821578 -0.38571644954041 -0.00654788814516  0.40172799014842  0.47847230413438  0.68056350996096  0.15475997318584  0.10409728708987  0.38813569808317  0.19457341273956  0.51328831488586 -0.11970385723183  0.92043022636085 -0.82093568899383  0.42264508991039 -0.19474248848454  0.36459067641613 -0.78380999348886 -0.37316213784793  0.39428081363817  0.08819862037635 -0.30618064067555 -0.28902783128347  0.87680728682365  0.10530433966867 -0.34039495683553 -0.05303118096328  0.11129578114829 -0.10590663131326  0.82495045894164  0.24405748201986  0.93081665288496  0.40104109761290  0.11638739739332 -0.52813375495184  0.87567938836271  0.17004646457055  0.02765171228859  0.55511403895522 -0.38828777307766  0.23760119670589 -0.66382713487823 -0.78319789268019 -0.81252355392163  0.54080330388542  0.93593281498552  0.45685167530100  0.82443459015684 -0.43963498147094  0.02057422317204  0.65229705142262 -0.14598546324002 -0.31217313145409  0.60787633689560 -0.80962485439293  0.34262093169011 -0.96495164316778 -0.36421754265818  0.90277049548736 -0.47386040359666 -0.14555320899162  0.22074408731005  0.36153927909449 -0.45603490572927 -0.43288418917436  0.40485459305027  0.20650564861588 -0.30527112865497  0.31551151036358  0.70637970793512  0.12069170082005  0.42813112183224 -0.26805337711491  0.46468197247004 -0.18928884790866  0.35958004945989  0.15175870285928  0.58045810069241  0.67920834943305  0.21298681235145  0.38292800187106  0.07520192606038 -0.35206829682858  0.52820798840678  0.64311012003523  0.37645695288135  0.15844572043938 -0.92892457812536 -0.62044463268294  0.86029179219721  0.69523689845526  0.19739628590699 -0.19160118950964 -0.41773885084425  0.86797764648639  0.10461559977012  0.26553473356074  0.60978961406092  0.69161698518744  0.68739719367844  0.97785229937234  0.74709657784924 -0.94084858473191  0.26965493434957  0.76727155944020  0.45806429955105  0.85194769242938  0.30350725114999 64703.75000000000000
-0.97676752645956  0.91331038455294  0.40613136550939  0.20107386599341 -0.29765480978137 -0.24927222228273 -0.72185643587701  0.19979934719858  0.49274341015127  0.71491706343707  0.35326487643381  0.22947986941561 -0.67728984628634  0.80840839437611  0.27772510107397 -0.41902627124058  0.54872603929248  0.25908764851724  0.17980945317239 -0.10576505139069 -0.04572828418163  0.84394181202994 -0.85600297924432  0.55794708510341  0.78907110637220 -0.12409713550503  0.41026702314857  0.86329877955558  0.69372570516365 -0.15744376649313 -0.64931793099488  0.25898566843420  0.41176920053701  0.87319396274444  0.90395276371999  0.00694927210801 -0.52964427857754  0.78369188208967  0.85839933910406  0.46014852580092  0.14951468895606  0.88593431012490  0.67787038776647  0.40908610594099  0.59017836966470 -0.18383049204189  0.36167031757673 -0.87252471618993  0.55023988025238  0.97765407834336 -0.34485194310647  0.28218781061343 -0.61237595465696 -0.42164123845552 -0.41605315675156 -0.06170556759106  0.40734844700968  0.48933917602554  0.68582090016975 -0.06317621669738  0.13792382105198  0.34001159356950  0.21668827333581  0.52627070667909  0.71629417832511 -0.13807020355254  0.92011201833815 -0.90742814604628  0.44244820444475  0.87342406962818 -0.22090555047237  0.35789060129407 -0.75700237392318 -0.35093958795821 -0.43108463763868  0.40669063880877  0.11886126259975  0.58874911256489 -0.28120044178653  0.88623352356350 -0.10637008690847  0.36427037102918  0.74574204324095  0.19067512075361  0.86833798472137  0.36510869445541  0.10536495509849 -0.61568182903075  0.79103514513962  0.09283060804172 -0.03558396945634  0.89556687257306  0.53089373335315  0.53278124401448 -0.46863365224118  0.21196316868207 -0.78874494962869 -0.90198631042912 -0.93138976395741  0.49457530378478  0.86462401495983  0.37441840953148  0.52493325094574  0.74057037594952 -0.06396429186308  0.60187764226742 -0.21852316860797 -0.41991300234878  0.52798832425759  0.30404193416528 -0.39157863020926  0.82363927078126 -0.56876913287079 -0.24183773372152  0.13596673221161  0.31559532866148 -0.49581436160175 -0.54674901900409  0.32277878342436  0.14134288482838 -0.37285613356952  0.23240018037058  0.62400387553536  0.05681813879400  0.35658414365679 -0.31555344383548  0.40189255559405 -0.19716555735146  0.29047308421554  0.06259495827056  0.54198128042182  0.61218416623922  0.19630197253893  0.35473063507692  0.04964219560314 -0.41109647156265  0.46196871065239  0.56980341865927  0.30145505692269  0.93654346568702  0.10761979561358 -0.72537526469055  0.78548019975496  0.61837599353542  0.67447527151106  0.15932666822661 -0.29355267947676 -0.43373417633613  0.78487598539464  0.45141379322517  0.07006576971033  0.20517032330453  0.58582227749459  0.64760855498902  0.87030504374689  0.61534251949748  0.89781950807123  0.79373601524393  0.69719542381448  0.18593568662435 64808.75000000000000
-0.93953237600397  0.47010095640867 -0.01571046016607  0.23213355067656 -0.21237846175784 -0.20728632865260 -0.68022136608170  0.18316379858300  0.55955009205240  0.78282767628942  0.38140904422266  0.29782070709086 -0.59324577036983 -0.51864953220991  0.27728604928322  0.44062203368581 -0.38419430688017 -0.27174929112362 -0.05753893142842  0.02637754922243  0.93097009731941 -0.03157858739648 -0.75456351262766 -0.10407288176683  0.62606898730968  0.86441769007094  0.05014052184654 -0.06759034835145  0.43513124719746  0.76757406196221 -0.12256926408001 -0.66853216617419  0.32386821427224 -0.15702465016815  0.42118756884890  0.04162951332897 -0.56387784155285  0.94499074279659  0.28822351993505  0.50402294143946 -0.06136715014730  0.14407463082913  0.97556502703061  0.75064374436753  0.44560555672459  0.65147569242252 -0.19977695274720  0.40996522768008 -0.05399185960721 -0.85559852333565  0.60638403703676 -0.28386141662250  0.33734401604558 -0.19585164875386 -0.56849626203236 -0.37333909200445 -0.00655429143546 -0.53429417823078 -0.39679312160990 -0.08181542737388  0.46029348357294 -0.63400598832364 -0.45045164469908  0.55035296109344  0.75452857607241  0.01436031882976  0.16182577974047  0.33266932935816  0.27958064666681  0.59080273131927  0.79056341320375 -0.11468218386847  0.50895247230398 -0.20412426531497  0.39733600891332 -0.65940524684843 -0.16306344069118 -0.28054743986922 -0.33580499038138  0.46564147288220 -0.11768520933844  0.66044068230326  0.99657047164291  0.12239774273086  0.77224793851134  0.30764904591778  0.07457920199972 -0.73782420183962  0.70378918563183 -0.00098689718374 -0.11759091979970  0.79974194583713  0.47036241624723  0.80981325493438 -0.58041417688946  0.83718440972265  0.16581829290095  0.92110826369281  0.42770460431263  0.77004168187096  0.28779405619926  0.91403390910501  0.46749286377249  0.89578294094808  0.65566324211197 -0.17355253323299  0.91980640095949  0.52881036644861 -0.31643391338004  0.44638245123999  0.24645426964736 -0.42257768140619  0.73348653242407  0.86781528766192 -0.70594888094302  0.25289725854637 -0.54032045277313  0.23447331408347  0.89878441653194  0.06148012437322  0.97386041366422 -0.46420514697331  0.13912854466317  0.54192359702631 -0.02383534407035  0.27682698703771 -0.37749559928566  0.32822017730702  0.92223434580697 -0.21211613190594  0.21097303412782  0.47586580741498  0.53416804762268  0.97918024463714  0.15741703201775  0.30211500849428  0.94728955169379  0.73862215544000  0.00762915637158 -0.48849165140405  0.38647011528423  0.61588699343760  0.84182384164069  0.49070498070453  0.21772608739756  0.83472159182191  0.04102350824392 -0.87850162724074  0.69798028151501  0.53752155650368  0.59178113869298  0.10422036238916  0.69739455650386  0.01914693990236  0.13105636925106  0.52098007142059  0.97671753642420  0.57314035943024  0.77338847774744  0.53586554956278 64922.50000000000000
0.79681709014220 -0.12880605686186  0.33354656806721  0.73481032419653 -0.08337772114790  0.69472492340152  0.09881523429879 -0.28388982534040 -0.32749232913045 -0.88106648450535  0.89789939351539  0.40958784543759 -0.55563567805661  0.61831747629261  0.23721674054357  0.08514822324393  0.18552039570306 -0.42640786281703 -0.00605697434733  0.18908361140439 -0.70879584204800  0.29032257868925 -0.57867931969772 -0.09607007668522  0.69886424602186  0.56530925090703  0.11160854651157  0.30669581191573 -0.17551020578580 -0.53246429185307 -0.32711247933352 -0.16538506024371  0.90699007746645 -0.06007082773471  0.73791703824651 -0.10494652658060 -0.88417134556049  0.30875157103095 -0.17116882238327  0.46657094772086  0.69935475709300 -0.42119913693658 -0.02911817623577 -0.35941215915183 -0.16669704144067 -0.34776530590445  0.28650904032948  0.59246794030431 -0.24719328694108  0.20654845286930 -0.22268656780531  0.26335496798854  0.79861268434294  0.80475283958320 -0.33671552857724 -0.08128490435140 -0.01265351826119  0.54465224632673  0.75066447365871  0.17664234022440  0.35893186920411 -0.12613810663790 -0.02689280062164  0.78171133804143  0.00104918426706  0.57422417213591  0.30207922053089  0.49394898132678 -0.40420130457092  0.27469345084910 -0.12319681410041  0.45389012322918  0.87868240145372 -0.38621178053009  0.21310008030529 -0.25291600217376 -0.73711998083027 -0.50120588218738 -0.07841666492124 -0.60476567165649 0.07647825975975  0.78127949514026  0.44142351570465  0.38740628034460  0.75654873547963  0.34178355679809 -0.02807846811552  0.59499860912645  0.17747093694426 -0.03044332294819  0.22235068261645  0.47008796815917  0.70962594596011 -0.17226091296500 -0.27698423432251  0.96410931233856  0.57002103240556  0.74191592628265  0.92669240187226  0.69538008264364  0.36132108869136  0.76366431422940  0.65722189974082  0.83532002587024  0.23306347441520  0.76492205382012 -0.79909155457124  0.58799586794555  0.85142087193844  0.04836138175272  0.72396410731977  0.27958049915596  0.29112681523604  0.57060157691973  0.09012727219771  0.69355721860096  0.37228824803439  0.81848353145115  0.68581652929001  0.42537821841719 -0.34689714135938  0.82721716983796  0.68952140227742  0.79601256642957  0.37173055999928  0.93324322115910 -0.49168811103395  0.23879010855827  0.11284949392087  0.51385727438414  0.66851369811622 -0.95100932000864 -0.56079906257353 -0.14424835791068  0.82127367552728  0.10902270725693  0.86961212999922  0.55506615114662  0.04179222898616  0.65073011907751 -0.10027113512448  0.74353740444921 -0.66043381910865 -0.04679934512697  0.98818239890393  0.32152700413189 -0.18281311536329  0.09575455692000 -0.55707678777733  0.15688419977069  0.70192848359986  0.03759477807687 -0.22616929676326  0.34114819833137  0.34491080495653  0.76303222526161  0.05059531172712  0.18340962792495  0.71696841508049  0.59789835986675 65032.50000000000000
0.02314364856065  0.48050674209235  0.06629107058196  0.89000581089460  0.18063116846242 -0.14522590381824 -0.22543184539923 -0.73266946534239  0.56769163165053 -0.38555969451348  0.75630658918130  0.30582334083106  0.23892607756614  0.32930795651990 -0.26538185843749  0.14420968614317  0.33768738262592 -0.55169502010633  0.44882914393147 -0.41088004455740  0.05078725819342  0.89394348977557  0.12073730280074  0.45957131621639 -0.02668772289519 -0.42597112970388 -0.17627092375508 -0.05966613024752 -0.35909751885663  0.07255656886493  0.92955682917782  0.03699564572133 -0.69819886016788  0.47105376555941 -0.02757696648552  0.62946494027949  0.83976730687790 -0.26036420650722 -0.72557356547290  0.11505511611206 -0.19812953933522 -0.05235851807406 -0.18839139047046  0.33971922631556 -0.71925898446932  0.76367902583287 -0.15490769160398 -0.86747127690700  0.34685357579214 -0.59639733026317 -0.07950075831495 -0.18191569510991  0.00803052831898  0.13549271387089  0.72456734514787  0.93849415513954  0.32284232989415  0.45817998783145  0.02230583779103 -0.00977644432068  0.96952352606188  0.15361522106613  0.74724676600291  0.38645018527297  0.63262234584331 -0.36607555842203  0.38812616069500  0.02138073537433  0.58025368968232 -0.26521322690640  0.33817819225106 -0.10448369675778 -0.60461592897193 -0.38528480973579  0.06761944174443 -0.43940356769406 -0.17899977076993 -0.47526435857961 -0.26476413568069  0.44514217830366 0.76786344512661  0.43270267084596  0.74539157900995  0.32247785583822 -0.04810841637630  0.58170787555715  0.17795514008720  0.00640948761414  0.46327983753279  0.68381603624175 -0.24467208954648 -0.31928334309840  0.96460308522841  0.56520632782787  0.71835615381287  0.92042559452493  0.69484894816320  0.35959249955991  0.77027445719496  0.63440178065242  0.82380989148054  0.20094078031880 -0.85112103961650  0.58656671209033  0.83557797815545  0.06243273199430  0.70488424576663  0.27344592963483  0.90924374609633  0.56167001255628  0.03917584137046  0.68261187052065  0.37110158877067  0.82875118667013  0.67275122479432  0.41555426878527 -0.44965474000344  0.80013826563755  0.53763397334932  0.68083897862299  0.77231354163399  0.36437906386907  0.90547791642757 -0.55316361911615  0.62608325019265  0.21084508938870  0.11194670540267 -0.51361017441954  0.50762516061073  0.62321953221910  0.65437601372899  0.79830518678296  0.10101305582683  0.86265522754654  0.55666718482853 -0.01604822057073  0.64832539829506 -0.14287712362994  0.73089593418624 -0.68470071122629 -0.11865696048724  0.98275930250927  0.30195915397718 -0.22592951118037  0.05910104731231 -0.53003834194511  0.13480143500307  0.69007677197129 -0.00153402725703  0.33708698356927  0.33278462094867  0.74550506606811  0.07378936785353  0.18919816456294  0.70644009905128  0.57873633131469  0.75004665182198 -0.09114904895902 -0.67829037727138  0.18506188319430 65157.50000000000000
0.07556816404744  0.51462518022696  0.11624661359499  0.93330026027418  0.17841018597907 -0.10151150395547 -0.21168208125075 -0.21387474202570 -0.71503827512412  0.60451747694553 -0.32314416502352  0.77779484738011  0.29109572211788  0.28257304087665  0.36712112186056 -0.20627144834228  0.19005331581626  0.37650150600751 -0.50913107451094  0.48704012893325 -0.35130509385556  0.09796700107317  0.94264484805417 -0.77164320688551  0.05957461428332  0.49668429020274  0.02348434648800 -0.41681588294667 -0.12358136296642 -0.04102739568293 -0.29072714093194  0.11017392588256  0.97683205094722  0.08181142506551 -0.64533938754175  0.50935622754482  0.01951769981265  0.66677241678749 -0.20102601931768 -0.65406935853686  0.15999139512665 -0.13782245208251 -0.02705341176518 -0.12938353149420  0.31257620379605 -0.64131223713008  0.80267435100735 -0.14769975056631  0.38171966603272 -0.52614231857849 -0.03233316494647 -0.12629693404787  0.01367425082246 -0.74544873787793  0.18069026629898  0.76341025381701  0.03932941422257  0.98249986402974  0.36138454129101  0.46187867663683  0.07223583523157 -0.06443084821134  0.20011091440123  0.78640708075853  0.38154226901710  0.65674461190714 -0.41337594690368  0.40354298015069  0.06854319877447  0.59832001704011 -0.23723257593154  0.36313340615619 -0.05351143424628 -0.58694523059742 -0.36604270207420  0.11496813930463 -0.38310780176882 -0.12489708095431 -0.47890046186778 -0.32537217117305 0.69379747475810  0.36347586316706  0.67226156840059  0.24091523332370 -0.10868974461824  0.52066979079155  0.13390293523421  0.88120678277184 -0.01439251847664  0.39150417721400  0.61991442314218 -0.34490721921661 -0.39685512250157  0.87590169447426  0.49640662287602  0.65056516891401  0.83510503506105  0.62091216669651  0.31888211697198  0.69163844738808  0.57433406819372  0.74568047106378  0.11672639274997  0.50229218844634 -0.95647209584647  0.51460509459413  0.75718171296807  0.02805511931875  0.63692714382314  0.22195973325461  0.82656267621483  0.49773462335150 -0.05306528931379  0.61333141432055  0.33348344947918  0.74713951028544  0.60492397313019  0.34256583049268  0.72610515931487  0.48960341389491  0.61067946554187  0.69999698456241  0.31034899229023  0.82251248294915 -0.64899833770820  0.57104602774303  0.13170044845817  0.06635990263421  0.44009469101069  0.56667663614237  0.58830423888123  0.72378607900557  0.04922199593799  0.59223343209666  0.78136160180208  0.48004384364481  0.98116065011608 -0.11184823811985  0.57657047699835 -0.22040466711037  0.65909394204928 -0.76417998472195  0.89283514503204  0.22495164345820 -0.30340707065189 -0.01907202758828 -0.57416726026554  0.06839154860379  0.62063809415698 -0.07943546607880  0.28973499446802  0.26844285082846  0.67402107411005  0.04606975477053  0.15033981166483  0.63551865936490  0.52285924917570  0.67901105913981 -0.12147251519904 -0.73747002043010 65262.50000000000000
0.11763274509263  0.53508085597809  0.15687233991506  0.94940540779261  0.14401243940870 -0.07751041296236 -0.22321125646211 -0.17330739709401 -0.72714080730034  0.62908515127210 -0.28914497315147  0.73512254804644  0.22991910313238  0.32556606021572  0.39619242698062 -0.17012222268848  0.23073674423742  0.41040180491360 -0.49901545247865  0.52472430419967 -0.32115881382578  0.13497601713400  0.95769236041344 -0.73775098351253 -0.05536565668927  0.52672005685733  0.06058335742808 -0.43457589742588 -0.09056986205772 -0.04506210523603 -0.25175017818362  0.13372003717437  0.97546300870236  0.11426631221376 -0.63017441504129  0.54966075954278  0.05228954338702  0.68887264061926 -0.16521854119146 -0.62514744722927  0.19538430902656 -0.09704067069147 -0.02269842368557 -0.09056653915648  0.22703489496733 -0.60781967310680  0.81156179260284 -0.16598084642046  0.40554618229287 -0.49377584491155 -0.00160735601509 -0.09056830819328 -0.00658778078145 -0.71010910096134  0.21939413992273  0.79327445476456  0.08394426528733  0.97148233820740  0.39342782310395  0.42136498429876  0.11088685672842 -0.16016209492814  0.24294093674497  0.80162859382230  0.33097417326031  0.64312576350992 -0.48434192013752  0.39056700779712  0.10341933366696  0.57626162205893 -0.96625051039136 -0.23422599208558  0.36917599811532 -0.01929287446486 -0.59847080326247 -0.37393057973430  0.15198977974917 -0.35721056560069 -0.09056910949147 -0.50826820516004 0.69976232314847  0.34386812769872  0.67632627111173  0.19558435934794 -0.11812521387791  0.53044007279290  0.14643118016029  0.89722437468617  0.02560038753308  0.36823358281642  0.63908443415940 -0.39497202572784 -0.41449791472671  0.87644275173784  0.48666386548744  0.66581174282322  0.83795637450657  0.61289153148035  0.34512686450526  0.68055934232066  0.59424386949264  0.75038015062299  0.06824283635221  0.53834712754599 -0.95265008763951  0.49919969666045  0.76462370816829  0.05166064230570  0.64872997581147  0.22630873585291  0.84459811692277  0.49862692217965 -0.10890317125804  0.61716431009779  0.36565463266033  0.73653258114433  0.61123109491928  0.31493966271349  0.74096683566796  0.52114216579362  0.61180791420041  0.71349317510040  0.31473334069082  0.83558003834405 -0.66806547348079  0.60146774145698  0.09127764740196  0.07558577899714  0.42835004974594  0.59313328238042  0.59629980643294  0.73610532826792  0.04982344366569  0.62589830240494  0.78364689957454  0.45096184809492  0.99104063028734 -0.17023601029931  0.56838960663981 -0.24802346242628  0.66446690724440 -0.75369849404543  0.89639121615889  0.18782175444196 -0.32662406051143 -0.05518826515812 -0.54180434807528  0.04811860138368  0.62539579933427 -0.11333091758175  0.26544827385648  0.30368450672311  0.25380671708864  0.68346512904077  0.07841200011577  0.17057280622493  0.63885147768328  0.54374755687402  0.69104752884881 -0.09283380690201 65391.25000000000000
-0.77531579579186  0.32737443719558 -0.78679756376893  0.78610299188855  0.37118325168561 -0.89918865121623  0.25698834064855  0.08661557272101 -0.09127546687860 -0.54406674310757 -0.16302844235158 -0.12819683721080  0.88118203348348  0.31280190693932  0.63609529755002 -0.00165239348934 -0.80015909911791 -0.34327128381147 -0.16316708574351 -0.55520705477086 -0.00452744128900 -0.29274628499251  0.08146432277170  0.09372269182305  0.31956589879079  0.31046761849926 -0.46092390816013 -0.73094220846436  0.23968216207406  0.00286349492966 -0.45517606565534  0.40826775844587  0.08205474664116  0.12536616251412  0.28180011825388 -0.44021045395594 -0.03995211978499 -0.70650042001630  0.63701052368216 -0.33215688825894  0.17680853344655  0.08790077703040  0.08444541119560  0.11767972690028 -0.53497478178692 -0.67789831606902  0.54090542479555  0.31463082347413 -0.08430125118354 -0.68459579637688  0.43009981042724  0.83934543415685 -0.35018649420115  0.55255189179250  0.30072568612945 -0.75476669889430  0.74508275018161 -0.74021354600441 -0.09266244526717 -0.75695138425309  0.56120049632593  0.16182636684831 -0.43597413772175 -0.23328537544030  0.36001786447785 -0.20156779162373  0.08289897692317 -0.36111776032980 -0.29604230725759 -0.77243402659284  0.64199219150490 -0.32227351115383 -0.09553477948914  0.27185918044495  0.80905175209238  0.95507289467325 -0.39987968018878 -0.71587895219633  0.33438083218931  0.14820377924400 0.06908569553121  0.92294405252370  0.55140726657953  0.49711030767391  0.89650363182117  0.01621829837758 -0.01127928742909  0.69931668712221  0.27354707416568  0.16777992089462 -0.84223769424715  0.81367915448421 -0.34777108768119 -0.30827588391099  0.67145843137491  0.85469417075162  0.59588576670126  0.47964098953327  0.75936587909341  0.67527852222788 -0.73416003838178  0.18366718486010  0.83971030876826  0.35607820289937  0.67247343068095  0.81686417900414  0.49867817225677  0.66313041840024  0.80538190577191  0.94428749793353  0.66199125671073  0.81718182580262  0.91958188993897  0.45348557584192 -0.53892082072643  0.74943757239312  0.19964760946105 -0.23744731122439  0.59844903677843  0.74757253956199  0.78309185456550 -0.93726428412176  0.94563545641453  0.16815795634610  0.76904725940904 -0.36485326990274 -0.16433397520245  0.87707402347786 -0.55886292908941  0.69396215542885 -0.23425649011013  0.02399290807490 -0.34613814517654  0.15172495360199  0.82702314561630 -0.02244873826546 -0.03549039485224  0.39633622229510  0.43909037472204  0.45205391649243  0.38642863543123  0.88765623863808  0.21391250320029  0.30041755111738  0.84804349580724  0.69972466402676  0.89068697608127  0.04942109196827 -0.48965805501767  0.50359325618709  0.20105156412546  0.60615655477150  0.78191885086975  0.90443168634852  0.29318544455541 -0.07983385631890  0.87849351823984  0.62320226907269  0.73677336709795 -0.07127431996614 65501.25000000000000
-0.84096478761315  0.77726139085459 -0.96737188395011  0.18847137126145  0.08243730924427 -0.13563939434212 -0.60305106183402 -0.26798635147151 -0.13748459926365  0.74093280323166  0.21375481547797 -0.38508491165233 -0.17879361256717 -0.11621584454110 -0.34572592849513  0.08817691124395  0.05914810662788  0.32405291426251 -0.50845876705598  0.25521156326104  0.73148905977755 -0.49738378851272  0.10021337205726  0.16343702989641 -0.08867817694720 -0.77105434153565  0.64182477037018 -0.36145621933333  0.18611217469186 -0.04501800927959  0.06713993613055 -0.74326741960155  0.44582378513130 -0.18004009794402  0.33254593289648  0.75616611648132 -0.42383303284324  0.49591954300095 -0.81962034553638  0.65730687126518 -0.80552031727531 -0.12589768979012  0.53518202414094 -0.49097023982584 -0.27928498825332 -0.22367551013268 -0.42040358981324 -0.37713027280327  0.59020986037018 -0.35733293014638 -0.10462326259225  0.76791876886621  0.85027363716559  0.34716110290987  0.07688673960082 -0.20367208825772  0.56678240902616  0.85174732058100 -0.14738903740212 -0.93314134482024 -0.26150267348677  0.36727366415183 -0.41584830601363 -0.07777990587408 -0.03324464702764  0.69061456365115  0.52261046551360  0.00778453676955 -0.33351837012722  0.40905694259018 -0.17922605019968  0.29875969252029  0.12531316823409  0.64307016266542 -0.03643964973351 -0.89578160786140 -0.47893874495200  0.22949328800555  0.48923563263634  0.74907452089026 0.19461154018745  0.55220059224527  0.14720513224181  0.05738744926135  0.82521693908449  0.36809524085802  0.28383623933003 -0.68804977552253  0.97458183115261 -0.29224946122357 -0.23060941773877  0.60722542113085  0.91329301175523 -0.60074550910544  0.28573155044208  0.98834246787675  0.44446099886088  0.77787795832439  0.63635054928565  0.93680196320241 -0.51176720707017  0.82159893923229  0.54758124742545 -0.43987835811548  0.28762481851705 -0.11546106049948  0.67289734552416  0.91218759318309  0.91550131065920 -0.77678883221318  0.24598342077817 -0.23870391807812 -0.10548347291398 -0.44293405848126 -0.16656013607053  0.06184556503241 -0.23600213994044  0.20470321606427  0.09994290286222  0.00854306413876  0.54140163222860  0.54603854301860  0.44781160575224  0.32586986975881  0.40525811363850  0.84670322192190  0.15138721135817 -0.37146779160144  0.24988302743459  0.74797833261031  0.93464012777809  0.33503339269676 -0.04478337320164  0.85023714920956  0.00392095608462 -0.87459921221314  0.64347725040603  0.37520038183829  0.15347466043034 -0.05919106251792  0.10426680361203  0.00623341850548  0.66595136089400  0.63920508982110  0.84788213863496  0.41215972900893  0.77913729369418  0.66873345611842  0.86876137138465  0.58164153332584  0.44278318124494  0.69867672416122  0.15555972132218 -0.16397482683896  0.40698615353467  0.43773964148608 -0.60409294012577  0.87222001275672  0.61307530813459 -0.10299701949674 65612.50000000000000
