time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
1969/12/31/19:21:27.630000,249789,1287,630000000,firefly/imugt_link,-0.349709291092,0.281207922046,-0.355159009238,0.820053409517,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.0171183510696,-1.72213773757,0.49397337106,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.510087407734,0.0712653111906,6.51789315833,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.640000,249790,1287,635000000,firefly/imugt_link,-0.350728470181,0.277698081806,-0.35259756777,0.821917435493,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.137399117688,-1.86393759075,0.498042096743,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.504466156004,0.0722107869302,6.43794149362,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.640000,249791,1287,640000000,firefly/imugt_link,-0.351613517596,0.273789804833,-0.349978670398,0.823967236776,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.257373123325,-2.0047131818,0.502138597611,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.499379843233,0.0731043551039,6.3726579948,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.640000,249792,1287,645000000,firefly/imugt_link,-0.35236310663,0.269488235301,-0.347300744082,0.826195210154,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.375671035597,-2.14319749288,0.50605875944,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.507282338737,0.074612546952,6.29232783687,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.645000,249793,1287,655000000,firefly/imugt_link,-0.353451938434,0.259723014964,-0.34175834818,0.831153965378,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.606845466375,-2.41445435109,0.513699366925,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.512746062996,0.0759524158746,6.18248105239,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.665000,249794,1287,660000000,firefly/imugt_link,-0.353789338522,0.254267744431,-0.338888171692,0.833867990258,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.719592202033,-2.54744559671,0.517554940378,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.512728005247,0.07611137713,6.14144246502,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.665000,249795,1287,665000000,firefly/imugt_link,-0.35398723109,0.248435888687,-0.335947788775,0.836726796903,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.830525944416,-2.67881624644,0.521492610233,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.511773742948,0.0760941675884,6.10704364306,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.670000,249796,1287,670000000,firefly/imugt_link,-0.354043624334,0.242230551233,-0.332933914838,0.839721668452,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.940038378319,-2.80874043021,0.525554691903,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.510230795268,0.0760223102252,6.07819556828,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.675000,249797,1287,675000000,firefly/imugt_link,-0.35395372045,0.235653253641,-0.329843751403,0.842844830018,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",1.04950079373,-2.9374485606,0.529771292611,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.508301421914,0.0761251919293,6.05384091274,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.680000,249798,1287,680000000,firefly/imugt_link,-0.353769364612,0.228865407991,-0.326701627858,0.846010583883,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",1.11025964043,-3.0073467798,0.532004528177,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.596128305423,0.0703241223444,5.14993983611,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.690000,249799,1287,685000000,firefly/imugt_link,-0.353533683088,0.222016183725,-0.323533960702,0.849145762139,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",1.12898413683,-3.0222261295,0.53266374746,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.635885838532,0.0634688993611,5.05221338826,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.695000,249800,1287,690000000,firefly/imugt_link,-0.353284084276,0.215222712143,-0.320362220801,0.852195744802,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",1.11409132493,-2.99449384309,0.532141139224,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.648374000044,0.056478063261,5.25130063779,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.700000,249801,1287,695000000,firefly/imugt_link,-0.353051281518,0.208571606052,-0.317203248533,0.855122667743,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",1.07383027703,-2.9357113431,0.530692256092,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.646716564392,0.0493238835245,5.5036845959,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.705000,249802,1287,700000000,firefly/imugt_link,-0.352859711134,0.202124790003,-0.314070170948,0.857901813289,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",1.01509654688,-2.85507268549,0.528493272388,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.638402178244,0.0421115029587,5.72632707005,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.705000,249803,1287,705000000,firefly/imugt_link,-0.352728170795,0.1959255659,-0.310973396061,0.860518191032,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.94334521337,-2.75935926178,0.525683285835,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.627617410391,0.0349976763777,5.89950516181,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.715000,249804,1287,710000000,firefly/imugt_link,-0.352671146008,0.19000501497,-0.307921617092,0.862963171165,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.862370219074,-2.65292122749,0.522357165621,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.617379198251,0.0282123001933,6.04533868365,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.715000,249805,1287,715000000,firefly/imugt_link,-0.352698985616,0.184384280149,-0.304922131549,0.865233122616,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.77543188985,-2.53919411259,0.518593711613,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.607884171242,0.021678831915,6.14827748852,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.720000,249806,1287,720000000,firefly/imugt_link,-0.352821060723,0.179081945036,-0.301981834533,0.867325733323,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.683326617873,-2.4190528974,0.514445852041,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.602235366691,0.015618334804,6.28446487394,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.725000,249807,1287,725000000,firefly/imugt_link,-0.353044704742,0.174110690211,-0.299106446116,0.869241185115,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.587745089054,-2.29460555353,0.509973845904,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.597442770122,0.00960433743318,6.377847398,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.735000,249808,1287,730000000,firefly/imugt_link,-0.353373951771,0.16947595193,-0.296300249701,0.87098272885,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.491021559836,-2.16834637847,0.505272099395,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.591454996435,0.00382003078701,6.37988873717,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.740000,249809,1287,735000000,firefly/imugt_link,-0.35381262743,0.165179019007,-0.293566100438,0.872554560486,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.393754715639,-2.04193598955,0.500386440933,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.585580655627,-0.00189046004972,6.33915655957,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.745000,249810,1287,740000000,firefly/imugt_link,-0.354365514204,0.161220825918,-0.290906249886,0.873960228735,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.295508193684,-1.91561898564,0.495337497354,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.58159419516,-0.00746945101931,6.3093801726,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.745000,249811,1287,745000000,firefly/imugt_link,-0.355037770334,0.157601897894,-0.288322514886,0.875202805541,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.196088399941,-1.78959969585,0.490142767499,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.579146168629,-0.0129444345767,6.28728698829,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.750000,249812,1287,750000000,firefly/imugt_link,-0.355834189838,0.154322270652,-0.285816466688,0.876285121118,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.0956268812045,-1.66399255925,0.484823246611,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.577951348653,-0.0183108817719,6.27059859294,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.755000,249813,1287,755000000,firefly/imugt_link,-0.356758434709,0.151381537662,-0.283389652258,0.877209983022,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.00544258543065,-1.53882181227,0.479393228819,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.577789439512,-0.0235466655772,6.25777552772,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.760000,249814,1287,760000000,firefly/imugt_link,-0.357796720179,0.148749810868,-0.281037019815,0.877993846385,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.0961124113531,-1.424202814,0.474571129122,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.638545423592,-0.0279064703851,6.07424875532,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.765000,249815,1287,765000000,firefly/imugt_link,-0.358930683817,0.146391784591,-0.278752609951,0.878655331779,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.173932376254,-1.32178744024,0.470328813382,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.683693773285,-0.0315125582619,6.01458868524,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.770000,249816,1287,770000000,firefly/imugt_link,-0.36013076757,0.144254931776,-0.276527050789,0.879220754469,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.23217686031,-1.23734853589,0.466814426289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.726107733629,-0.0339396299938,6.01483527338,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.775000,249817,1287,775000000,firefly/imugt_link,-0.361367437736,0.142287988845,-0.274351027897,0.879715418,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.271169387174,-1.17042197958,0.46393281881,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.754266690674,-0.0357276536071,6.0598778406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.785000,249818,1287,780000000,firefly/imugt_link,-0.362612637252,0.140442707768,-0.272215505898,0.880162848278,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.292042675496,-1.12000534617,0.461600510664,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.772265265216,-0.0369975893416,6.11181224799,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.785000,249819,1287,785000000,firefly/imugt_link,-0.363845176804,0.138682366578,-0.270113369617,0.88058086288,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.299225477517,-1.08223074043,0.459676538588,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.780987061287,-0.0381512744567,6.13796559606,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.790000,249820,1287,790000000,firefly/imugt_link,-0.365044569302,0.136971401096,-0.268037447035,0.880986506532,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.293231196375,-1.05675823388,0.458130241418,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.785908752137,-0.0389328872365,6.15962761094,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.795000,249821,1287,795000000,firefly/imugt_link,-0.366195756319,0.13528339474,-0.265982173654,0.881392395281,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.277534500547,-1.04050078942,0.456873861792,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7863318432,-0.0396653832001,6.1526669926,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.810000,249822,1287,800000000,firefly/imugt_link,-0.367287684737,0.133598835771,-0.263943249125,0.881807841291,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.254717429331,-1.03110025851,0.455840243153,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.784222740382,-0.0403914106073,6.12587107587,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.810000,249823,1287,805000000,firefly/imugt_link,-0.368303948053,0.131889416696,-0.261914396055,0.882246129349,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.221502587089,-1.03162656857,0.455089843976,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.782672590491,-0.0405998871124,6.13897876276,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.815000,249824,1287,810000000,firefly/imugt_link,-0.369226242808,0.13012346744,-0.259888390626,0.882721864044,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.176755187333,-1.04328601923,0.454637709456,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.779193239173,-0.0403305896099,6.16152216169,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.815000,249825,1287,815000000,firefly/imugt_link,-0.370040702224,0.128278253838,-0.257859882825,0.883245633513,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.123478967964,-1.06293495092,0.454424227753,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.773461249758,-0.0399503914361,6.15715132491,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.820000,249826,1287,820000000,firefly/imugt_link,-0.370736599336,0.126337552515,-0.255824921907,0.883825099252,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.0638263449096,-1.08825495161,0.454396745587,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.766725282617,-0.039511869651,6.13578165198,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.825000,249827,1287,825000000,firefly/imugt_link,-0.371305427006,0.124289807064,-0.253780569679,0.884465797071,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.000657775217203,-1.11757797946,0.454532919551,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.759716498473,-0.0390474733712,6.10525572022,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.835000,249828,1287,830000000,firefly/imugt_link,-0.371736189967,0.12211817271,-0.251722433052,0.88517522201,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.0716070215402,-1.15285876186,0.45485062182,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.752199932116,-0.0382467631793,6.10491461061,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.835000,249829,1287,835000000,firefly/imugt_link,-0.37201738104,0.119803581695,-0.249645274488,0.885961289754,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.149426527078,-1.1949912462,0.455350928482,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.742737816139,-0.0371161814732,6.11170890433,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.840000,249830,1287,840000000,firefly/imugt_link,-0.372140198953,0.117332681676,-0.247545094636,0.886829262178,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.232247834251,-1.24192242989,0.456018518084,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.733124037191,-0.0359126419266,6.10462026805,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.845000,249831,1287,845000000,firefly/imugt_link,-0.372097917056,0.114696110961,-0.245418707027,0.887782406051,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.318663260074,-1.29224495247,0.456834951736,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.723803770255,-0.0346818878601,6.08959296738,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.850000,249832,1287,850000000,firefly/imugt_link,-0.371885373045,0.111887300559,-0.243263456839,0.888822474882,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.407645684748,-1.34497669753,0.457793982633,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.714995073946,-0.0334463681325,6.07076776764,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.855000,249833,1287,855000000,firefly/imugt_link,-0.371497469323,0.108895757791,-0.241075160538,0.889951746553,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.499560299084,-1.40178886178,0.4588905558,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.704103404817,-0.0319947408401,6.07853965011,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.860000,249834,1287,860000000,firefly/imugt_link,-0.370930267057,0.105714467641,-0.238850488762,0.891170933284,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.593462737072,-1.46136993406,0.460125142846,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.69382294139,-0.0304921921219,6.07982469984,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.870000,249835,1287,870000000,firefly/imugt_link,-0.369244780241,0.0987658955843,-0.234281660314,0.893876777735,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.785163943068,-1.58537072777,0.463007069816,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.675419066866,-0.0273232890391,6.07272115852,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.870000,249836,1287,875000000,firefly/imugt_link,-0.368120014757,0.0949939736272,-0.231933402103,0.895360651748,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.882538985596,-1.64860437454,0.464652271518,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.667259397952,-0.0256260592985,6.06730577575,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.875000,249837,1287,880000000,firefly/imugt_link,-0.366802609536,0.0910222214451,-0.229540361589,0.896929218636,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.980842684213,-1.71211471108,0.466446241528,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.659705097754,-0.0238338820753,6.06175264265,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.885000,249838,1287,885000000,firefly/imugt_link,-0.365289131397,0.0868507530273,-0.227101172,0.898579910113,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",1.07989617116,-1.77553260887,0.468374906774,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.652684759054,-0.0219623930481,6.05647904162,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.890000,249839,1287,890000000,firefly/imugt_link,-0.363585737611,0.0826148015505,-0.224662814063,0.900281525939,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",1.16148826375,-1.78310908801,0.469871985143,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.709409744376,-0.0259818786679,5.99841012049,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.895000,249840,1287,895000000,firefly/imugt_link,-0.361710670928,0.0784339903265,-0.222263918128,0.902004573379,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",1.2227815828,-1.74279240124,0.471276488095,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.738106100475,-0.0270374198014,6.31666030299,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.900000,249841,1287,900000000,firefly/imugt_link,-0.359682509755,0.074401516441,-0.219933681093,0.903726774223,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",1.26686749973,-1.66570106515,0.472694510856,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.750354431554,-0.0262061501404,6.68549349294,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:27.905000,249842,1287,905000000,firefly/imugt_link,-0.357521380861,0.0705873546024,-0.217693165911,0.90543115316,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",1.29583496861,-1.56164331879,0.474060329179,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.75464438239,-0.0249375908592,7.01388024002,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
