time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
1969/12/31/19:01:17.940000,7654,77,940000000,firefly/imugt_link,0.274312393567,0.136854639579,-0.333689357816,-0.891445416636,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.706316603819,0.512099140773,0.431833217171,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.656189026794,-0.063302396553,6.16692608554,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:01:17.950000,7655,77,950000000,firefly/imugt_link,0.271095323754,0.133325234073,-0.335810210221,-0.892167702906,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",0.9062278123,0.317925988174,0.434968279089,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.636554710724,-0.0491731064425,6.29700952356,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:01:17.960000,7656,77,960000000,firefly/imugt_link,0.266614520726,0.130335189598,-0.338345116192,-0.89300168983,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",1.11260171012,0.117339985039,0.438409812349,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.614789999212,-0.0344010690104,6.33823932358,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:01:17.970000,7657,77,970000000,firefly/imugt_link,0.26076986232,0.127996566302,-0.341330399681,-0.893929256806,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",1.3288445253,-0.112879414963,0.442232335437,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.601994010129,-0.0154004530797,6.72816205269,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:01:17.980000,7658,77,980000000,firefly/imugt_link,0.253508219459,0.126361528911,-0.34477456422,-0.894928403027,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",1.54965016474,-0.357506153493,0.446432925011,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.579753707535,0.00402059346421,6.89290344639,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:01:18.000000,7659,77,990000000,firefly/imugt_link,0.244909393706,0.125516773771,-0.348654170994,-0.895938166073,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",1.74606697858,-0.612983240139,0.449777483093,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.570855517131,0.0188901421201,7.1172659921,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:01:18.000000,7660,78,0,firefly/imugt_link,0.235015006378,0.12549591481,-0.352943775616,-0.896911039846,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",1.92927608119,-0.871995814722,0.452940944094,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.549880038379,0.0341034492575,7.21435059253,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:01:18.010000,7661,78,10000000,firefly/imugt_link,0.224473260462,0.125629286123,-0.357365841752,-0.897841129017,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",2.03584963077,-0.952665972735,0.456234586732,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.639420011793,0.0138108364013,6.88303302082,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:01:18.020000,7662,78,20000000,firefly/imugt_link,0.213740364168,0.125478262868,-0.361746981858,-0.898726534264,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",2.08747127851,-0.914546424396,0.46004990465,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.667513974527,0.0170085069506,7.05062921376,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:01:18.030000,7663,78,30000000,firefly/imugt_link,0.203072037498,0.12480388233,-0.365999875322,-0.899572025913,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",2.10880442906,-0.811313863835,0.463880405784,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.676539808699,0.0234484334593,7.09918178664,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:01:18.030000,7664,78,40000000,firefly/imugt_link,0.19274573436,0.1234777924,-0.370054568379,-0.900367665508,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",2.08800018349,-0.662204953318,0.46687763009,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.684762395973,0.0272060863514,7.17907242706,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:01:18.050000,7665,78,50000000,firefly/imugt_link,0.182917793663,0.12143713323,-0.373880124855,-0.901114729473,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",2.04359823909,-0.488999889051,0.469056011422,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.690090199435,0.0279225632153,7.15859414222,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:01:18.060000,7666,78,60000000,firefly/imugt_link,0.173681487877,0.118647842513,-0.377464371029,-0.901819316071,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",1.98552450917,-0.302033027901,0.470499254532,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.696796106794,0.0263277379592,7.1077018925,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:01:18.070000,7667,78,70000000,firefly/imugt_link,0.165274475234,0.115103807517,-0.380770216478,-0.902468560989,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",1.88437503212,-0.0949244271541,0.470361091342,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.708965487309,0.0225671481851,7.29365566952,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:01:18.080000,7668,78,80000000,firefly/imugt_link,0.157816734164,0.110813871321,-0.383787791384,-0.903062066264,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",1.76134581116,0.120257454953,0.469079221186,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.719852141722,0.0153520192782,7.35340325006,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
