-0.20899555407073 -0.26082126807422 -0.99313829401735  0.76757613629766 -0.37179860268419  0.12313631849745  0.22629626020504  0.06929671310733 -0.93926344058417 -0.68903888022707 -0.10253368560127  0.16056998769304  0.45394303357584  0.74542243855725  0.07668143565736  0.84661491532056 -0.50272342859791  0.65984249537480  0.27184902284700 -0.78165996305956  0.00998397946808  0.86544664555388 -0.08848949042484  0.88769460641551 -0.65114964614408  0.20415267076673 -0.73587064201252 -0.71697298025992 -0.42602056166630  0.82179120813625 -0.69354678758344  0.45174390096957 -0.19614636847655  0.79435853200560 -0.44792596893925 -0.48710295380992 -0.85333652129211 -0.95686914651034  0.57088038429121  0.24951542490515  0.03397147805096 -0.51194783579372 -0.79955825549254 -0.28115725151741 -0.51674561965465  0.06192755552045  0.56660230626621  0.92986237812450 -0.35049317743718 -0.15647683231652  0.28137245048713 -0.54005043292430  0.54003962121825 -0.38419247891257  0.07378238171018 -0.43936963856770  0.34787991141840  0.47344924742479 -0.22595053118649  0.18146417815064 -0.12688923356602  0.48598200469682  0.62022658322690  0.72632905016460 -0.54018594329829  0.64309887383087  0.04723135096524  0.67530383464510  0.87055194151928 -0.93028988478690  0.02632077683758 -0.13387561926572  0.19121628989943 -0.11112478350093 -0.58821681527922 -0.81089025580131 -0.46562935196677  0.05767022270484 -0.82355426168218  0.79612743555947 -0.81833712566440 -0.18955153895764  0.03523764796753  0.20101890856130 -0.29279934911561 -0.38996009126573 -0.47228784324964 -0.56887450576466 -0.08237952772047 -0.54502559132451 -0.40751084133324  0.71675158078889 -0.02884890983574 -0.26207040030428 -0.64176089937567 -0.22324969570957 -0.23415089234045 -0.47314347920687  0.55612546955630  0.03136027392447 -0.23309832596814 -0.09067005214381  0.88727485043012 -0.45853212525293 -0.29727701900727 -0.43164782956309 -0.06646586671500  0.43615683182355  0.52790654209272 -0.35937188665910  0.57112266675086  0.80687658382626  0.21548774825932 -0.49647406396391  0.39229158220511  0.12527238368388  0.46087964525332 -0.21354197681160 -0.18048099552649 -0.52095444708677 -0.09858128417837 -0.00973499424315 -0.07101522461973 -0.32397747259857  0.82014798370822 -0.50937507015828  0.65191225941946  0.31672200929586  0.10304069117279 -0.60908474343402 -0.27874206672677 -0.24903074670966  0.51227113822427 -0.55415302345909  0.16906705212917 -0.43661784542743  0.13041410486132 -0.36035995407323  0.91035624149417  0.84532539147417 -0.48776110030641 -0.55603301918411 -0.71987248771445 -0.07069484447311 -0.42414358391817 -0.61176852945215  0.04020010958262  0.49413595934375 -0.18998466941993  0.14489428388004  0.73819988040181  0.62044511652057 -0.39571045325980  0.75555300224818 -0.27136745062912 -0.20111691117439  0.25654733335641 -0.46873622843676 -0.23664043239622 -0.41139170233996 29876.25000000000000
-0.21052302948689 -0.25982730269883 -0.99334849468480  0.77005016541558 -0.37157198562186  0.11968237674705  0.22390836821481  0.06747807806205 -0.94131502593753 -0.69390807438852 -0.10031182326817  0.15937212028916  0.45352973717638  0.74801314962472  0.07641938179768  0.84003320042764 -0.49928329835030  0.66339518469504  0.27257170747588 -0.77966191753437  0.00845276737914  0.86168316644666 -0.08750896412339  0.88480384557336 -0.65183181999492  0.20515716505788 -0.73276405230485 -0.71557102974435 -0.42451319259511  0.81919508744186 -0.69581392552556  0.45133353735915 -0.19977414379279  0.79590296587039 -0.44689924726963 -0.48826033733730 -0.84980972954054 -0.95974157010037  0.57420988141093  0.24816275834333  0.03173613707548 -0.50848131914607 -0.79820052430806 -0.27938770592847 -0.51970499530934  0.06327763817869  0.56199305919838  0.93224593987770 -0.35183940008636 -0.15661608245126  0.27963316681388 -0.54038157435486  0.54178561802148 -0.38177294394273  0.07258357431957 -0.43989283942935  0.34554881906963  0.47735855800462 -0.22628156450781  0.18063621865808 -0.12546204225606  0.47797467146557  0.62475060504770  0.72814802049623 -0.53535195115765  0.64316703572414  0.04977847397600  0.67574623209532  0.86887427729047 -0.93108919208174  0.02468960679096 -0.12990846327219  0.18833827181771 -0.10786459252500 -0.58924306110378 -0.81297574356568 -0.47021067907729  0.05614373307777 -0.82240822221074  0.79659751051344 -0.81907602612415 -0.19154184752939  0.04000254716803  0.19931007639435 -0.29961423998220 -0.38751716191757 -0.46825218416391 -0.56921226386114 -0.08245688680925 -0.54633161593703 -0.40734010961337  0.71049816407515 -0.02886473770346 -0.25799183731577 -0.64298746558785 -0.22285042964358 -0.23308169367984 -0.47649103999683  0.55766536519536  0.03588819516932 -0.23388519962366 -0.08960573701175  0.89651146311350 -0.46047579452804 -0.29953326508729 -0.43361783101765 -0.06966657303948  0.44459001010652  0.52699468474475 -0.35956095335890  0.57123755943487  0.80537332355830  0.21347319815732 -0.49557419055843  0.39690296715153  0.12299700395862  0.46025372292012 -0.21707589941424 -0.18371577894532 -0.51558120069810 -0.09828227983899 -0.01255321867120 -0.07090019490101 -0.32564115710097  0.81925680513790 -0.51335472557096  0.64466210504933  0.31406970876140  0.10239664837813 -0.61349353589501 -0.27569991639398 -0.24504708871585  0.51722970835171 -0.55473551112477  0.17490257710005 -0.43881050802931  0.13258544983089 -0.36207715783162  0.91382003003671  0.84884701775970 -0.48885853789678 -0.55893198461577 -0.72091347585050 -0.06791593490281 -0.42423289625380 -0.60790604822888  0.03720860742216  0.49266721413455 -0.19190937975583  0.14284545187614  0.73692985556795  0.62128882771294 -0.39796745045991  0.75769017302321 -0.27497996949372 -0.19853843561637  0.25978665369287 -0.46262774134969 -0.23464475898961 -0.41312639315440 29995.00000000000000
-0.20661482348864 -0.26225835674669 -0.99383402950471  0.76998422056971 -0.37111309815993  0.12090976089462  0.22057734690444  0.06671454499208 -0.93508526643613 -0.68929326255240 -0.10417912507639  0.15628752913206  0.46165367501343  0.74134225103590  0.07639250821272  0.84209512522589 -0.50180971351849  0.66636189732138  0.27535579880005 -0.78556890205521  0.01027575262330  0.86493985768288 -0.08980284360064  0.88413357052451 -0.65306747167303  0.20208910301772 -0.73752044056399 -0.71522065245979 -0.42404959129600  0.81993163478152 -0.69205030065458  0.44990062459356 -0.19861563504126  0.79870312325449 -0.44310290963153 -0.48750832808541 -0.85425313220692 -0.95964308321096  0.57202653088295  0.24342320104083  0.02867590534734 -0.50984055038052 -0.79871440419094 -0.28553421808670 -0.51241392014042  0.05942223269922  0.56482578899561  0.92464274816882 -0.35121288025357 -0.15420338973663  0.27712927498748 -0.54473034490669  0.54204994226214 -0.38392720879438  0.07352348458875 -0.43827637957199  0.34466274791462  0.47429463242036 -0.22447987464957  0.17973945211458 -0.12632347876573  0.47976913465885  0.62375173051921  0.72808349132697 -0.53526979453856  0.64401182481808  0.05669457143791  0.67665693299949  0.87355887361555 -0.93215664674194  0.02238732152293 -0.13304038651653  0.19005926679525 -0.10907840766878 -0.58962957113775 -0.81130500304179 -0.46634436096688  0.05702331679469 -0.82388544192640  0.80336668387730 -0.81685838499048 -0.19112327996312  0.04257493043734  0.19858568344875 -0.29583392201885 -0.39315263513791 -0.46913574788037 -0.56555938568923 -0.08501936302882 -0.54377645678977 -0.40315550303622  0.71181443001671 -0.02701868365715 -0.26265630295016 -0.64192892667925 -0.22400972671098 -0.22943714684509 -0.47610202184645  0.55501598838271  0.02938241597293 -0.22886287877690 -0.08906135886136  0.89168078280201 -0.45767867317250 -0.30494581912038 -0.42632792208380 -0.06793232457281  0.43248621182168  0.52974814759882 -0.36668018268560  0.57597145493332  0.80186419333648  0.21994707892094 -0.49575604241914  0.39466783889628  0.12679934008913  0.45520154303449 -0.21852988678621 -0.18051314605496 -0.51597391773716 -0.09948104927184 -0.01000409165085 -0.07613815097733 -0.32499023040914  0.82003242093688 -0.51355859359541  0.64835141996540  0.31365092791506  0.09771613775584 -0.61446455089794 -0.27808436510420 -0.25323050778548  0.51358554261891 -0.55627706693018  0.17254764809636 -0.43798840815282  0.13155249897483 -0.36134448243785  0.91294237662438  0.85269146939475 -0.48589957171855 -0.55883941779451 -0.72230138645954 -0.06905751429753 -0.42388945094511 -0.61025410017059  0.03899547812794  0.49417207590993 -0.19005685765029  0.14302207584986  0.73609898072077  0.62318092899487 -0.39430085163393  0.75943344996031 -0.27294220892076 -0.20380757826690  0.26094012440408 -0.46820713595725 -0.24094223278874 -0.41239165482479 30105.00000000000000
-0.20737089716796 -0.26026358524004 -0.99184760286326  0.76928272628137 -0.37522299970155  0.11901959805658  0.22633723852787  0.06769747735380 -0.93851495873717 -0.69091837620781 -0.10369398844132  0.15943041374616  0.45654439794318  0.74688101522313  0.07839493183325  0.84529103630777 -0.50309715673718  0.66366431858554  0.27251362272558 -0.78059612580202  0.00898874615439  0.86327367771683 -0.08944298931411  0.88826354985580 -0.65071725097378  0.20821291321196 -0.73822109425685 -0.71618169535727 -0.42458293319790  0.81719919212299 -0.69637788440345  0.45184310053559 -0.19818246763409  0.80172391345006 -0.44651522918944 -0.48951858248602 -0.85394798294296 -0.95816795432865  0.56806839993251  0.24803556036674  0.03157344951277 -0.51457210636739 -0.79476128832148 -0.28133793401887 -0.51809297537784  0.06336629008655  0.56414058379898  0.92927613888817 -0.35091877909085 -0.15524938185775  0.28204345269587 -0.54065430558058  0.54499821475856 -0.38224310249422  0.07544334916017 -0.43720229045809  0.34166464754139  0.47724659548757 -0.22454844150208  0.18139192919253 -0.12312725121990  0.48529393706425  0.62658874884487  0.72777988506203 -0.53853449537503  0.63841982972874  0.05305389004228  0.67749794786205  0.86675944469619 -0.93077262710337  0.02142833676444 -0.13002941782624  0.19134435428645 -0.10991955577671 -0.59052409884837 -0.81343343256070 -0.46813175768588  0.05596975487399 -0.82209134392807  0.80207600063519 -0.81735248148818 -0.19157403376959  0.03933574184971  0.20208294682271 -0.29532578188772 -0.38729597165536 -0.46956321554871 -0.56772013287731 -0.08274513299939 -0.54515912129698 -0.40407253510063  0.71417278909019 -0.02746656923339 -0.26298864876392 -0.64144142708519 -0.22412579300064 -0.22872159266983 -0.47178322018928  0.55748114359877  0.03590723504410 -0.23165633887476 -0.08733905907893  0.89103994740177 -0.45810992427635 -0.29850094566629 -0.43187832624589 -0.06636851290300  0.43575432901979  0.53106356828609 -0.36045613305060  0.56982189893117  0.80795779080148  0.21378687433548 -0.49285006078039  0.39254471584763  0.12541844989635  0.45638926639915 -0.21839463181248 -0.18577941731216 -0.51668483729754 -0.09773227953072 -0.01195804571690 -0.07188648048541 -0.32589592261972  0.82002332718052 -0.51379777213231  0.65084780638618  0.31743618807810  0.10391579399371 -0.61241730495530 -0.27496111069120 -0.24814847558944  0.51794721942275 -0.55785363426752  0.17287899505158 -0.44046488707726  0.13142104860733 -0.35812401494753  0.91366980344769  0.84771306549882 -0.48826869872100 -0.55810013973632 -0.71884649504539 -0.06967098434004 -0.41994058612976 -0.61205292382333  0.03767899869938  0.49244965249175 -0.18959661482032  0.14183099687677  0.73580601397653  0.62194918637647 -0.39826209438877  0.75409482388564 -0.27271239185766 -0.19962173548726  0.26148955228173 -0.46605745705006 -0.23624316178362 -0.41281791757925 30222.50000000000000
-0.20657798497258 -0.26056172480019 -0.99612062354520  0.77053655877551 -0.37211532559079  0.12381267479451  0.22198648775365  0.06706774056692 -0.93877349266741 -0.69346967534675 -0.10561237055408  0.16286590584007  0.46096260291116  0.74595014983203  0.07554968734869  0.84161231574037 -0.49712085541920  0.66763161959025  0.27192916501044 -0.77931758907499  0.00873032343883  0.85991448860672 -0.08376124934319  0.88573872676763 -0.65439603604374  0.21075381688003 -0.73710112543927 -0.71229800192680 -0.42558932973430  0.81960916610430 -0.69361443694646  0.45044634130792 -0.19635770688387  0.80116585576790 -0.44458429411833 -0.49313009368017 -0.85300822484489 -0.95956166287161  0.57217348176612  0.25310061407121  0.02966501792734 -0.51151533791242 -0.79968014569198 -0.28654399927004 -0.51603709025723  0.05906698288375  0.56226087175950  0.92673056996925 -0.35417628201690 -0.15672802579882  0.28010135302256 -0.54106410360206  0.54361063398097 -0.38408758844207  0.07392586176577 -0.43413458778264  0.34641474457591  0.47722888322475 -0.22525694477384  0.18131906009862 -0.12561379072199  0.48377973622914  0.62078940791750  0.72842018745202 -0.53589029190508  0.64086557763773  0.05343796284842  0.67770147918459  0.87108638829312 -0.92917343663764  0.02122963532556 -0.13583649481022  0.19067980093734 -0.11232270189704 -0.59104935329120 -0.80961809744283 -0.47073821863019  0.05770991408192 -0.82056007746008  0.80031655991006 -0.81719663468381 -0.19130102465467  0.03892802051279  0.20040832293008 -0.29211322220687 -0.39028224540003 -0.46871376969949 -0.56999936410853 -0.08213249031145 -0.54758805123905 -0.40632047272714  0.71413999372072 -0.02509722505313 -0.26309209989603 -0.63897751285722 -0.22633211398869 -0.23008448931916 -0.47298420590860  0.55468902825104  0.03141906131532 -0.23482037335991 -0.09183127216696  0.89397603028819 -0.45874409884759 -0.29925940555973 -0.43246928763385 -0.06588959460609  0.43947707552916  0.53018867916079 -0.36026766263189  0.56788446933836  0.80417618614766  0.21655394309958 -0.50028713233590  0.39277871103528  0.12519862416311  0.45582071349442 -0.22173139251855 -0.18194102088293 -0.51725978129775 -0.09578865031252 -0.00911064303589 -0.06976974006328 -0.32208388456603  0.82237752360081 -0.51357995818639  0.64947028240065  0.31708193601578  0.10420077363646 -0.60994262262914 -0.27457125579151 -0.24738537314197  0.51467969059971 -0.55650046012503  0.17209250054897 -0.43815660195864  0.12962433054273 -0.36049036525758  0.91190711660781  0.84876260485709 -0.48787847449330 -0.55651532176536 -0.72259732683422 -0.07090206697433 -0.42955140299894 -0.60960852586686  0.03410862537399  0.49420963792290 -0.18774330076535  0.14517729433196  0.73584409604166  0.62066760529193 -0.39941007558334  0.75573366236255 -0.27334004935232 -0.20242056495065  0.25784886293822 -0.46454889730037 -0.24055587000113 -0.41311548758477 30328.75000000000000
-0.20940100311998 -0.26292484186297 -0.99510689662486  0.77276919754040 -0.37135951765847  0.12065825441858  0.22441466546818  0.06859978377379 -0.93944319464407 -0.68927236668299 -0.10793152753223  0.15946894931172  0.45852749039327  0.74519693693664  0.07765753995101  0.84354635105085 -0.50117530476521  0.66541478515065  0.26903745269359 -0.77809675587428  0.01007580770763  0.86232815148142 -0.09425608829950  0.89046856590650 -0.65318294798170  0.20711534448944 -0.73350992831615 -0.71358581932915 -0.42549157919132  0.81842857326354 -0.69124825760886  0.45323843339513 -0.19760716222347  0.79995193717829 -0.44719294968039 -0.48614375677933 -0.85096635876426 -0.95957728687501  0.56936235890332  0.24392510386995  0.03166264347802 -0.51092728196945 -0.79740216538010 -0.28261974888986 -0.51713342070637  0.05794080843205  0.56710929840268  0.92840497626850 -0.35259855172575 -0.15916441832552  0.27943216324953 -0.54198963075611  0.54349047637529 -0.38151539869128  0.07259320459502 -0.43524965924984  0.34372473324034  0.47207908961459 -0.22414582070172  0.18263357548873 -0.12441317734147  0.48363121594282  0.62306230074519  0.73023282706844 -0.53633210415566  0.64372756432787  0.05229232582655  0.67954285118770  0.87005658955654 -0.92763580441386  0.02353699286620 -0.13371827529120  0.18976696896045 -0.11366923161225 -0.58955150537862 -0.80980729723900 -0.46994106308284  0.05241940967952 -0.82540609976655  0.79738775804910 -0.81450839462512 -0.18966293043258  0.03972580201352  0.20273682345509 -0.29166779466601 -0.39035202122714 -0.46712928559292 -0.57041471137089 -0.07968754854327 -0.54480665621865 -0.40582862175930  0.71205701605333 -0.02472889192880 -0.25864265133270 -0.64288838751869 -0.22442384945893 -0.23036541536502 -0.47611505771296  0.55852884720289  0.03280220041572 -0.23022786521739 -0.09198301599301  0.88739046119200 -0.45910208362928 -0.30124436549508 -0.43185570311094 -0.06117774918175  0.43593445272808  0.53202234856263 -0.36624920642644  0.57223801755196  0.80276084560656  0.21195194186374 -0.49576033366609  0.39551624377849  0.12539929338043  0.45931398490861 -0.21268173976485 -0.18013003518027 -0.51936595957179 -0.09440255960789 -0.01261901913372 -0.07201075358244 -0.32658599138617  0.82060228793634 -0.51366227739826  0.64942933485384  0.31684862660515  0.10701119341406 -0.61101287452566 -0.27194214907516 -0.25028262693811  0.51291751044857 -0.55600645091837  0.17493299777240 -0.43549995281331  0.12907240186285 -0.35811968022169  0.91298023766741  0.84810142155207 -0.48882208883528 -0.56141784700812 -0.72020465674470 -0.06609542265431 -0.42507572607616 -0.60662952700757  0.03800660794315  0.49345263760787 -0.19044288296594  0.14237088611992  0.73239363967572  0.62152369252144 -0.39819564137519  0.75873850684624 -0.27341478936797 -0.20050217716055  0.26075417399647 -0.46844605307388 -0.23555106653840 -0.41341455356134 30432.50000000000000
-0.21099465616317 -0.26308944402667 -0.99241036110281  0.77153188331380 -0.37220746117003  0.12345019443100  0.22942128541179  0.06272864818498 -0.93760727923170 -0.69218971665287 -0.10707146549446  0.15788206609905  0.46157378557535  0.74561535895380  0.07337916539367  0.84589620116099 -0.49842064886005  0.66559431071069  0.27315383931260 -0.77952193966094  0.01078385564007  0.85744314230020 -0.08605898259736  0.88330238689495 -0.64961903751842  0.20503963859710 -0.73570934973422 -0.71637975747464 -0.42508031207217  0.81796608169702 -0.69351838514564  0.45019339506476 -0.19801419355021  0.80229148519174 -0.44434289241296 -0.48732498509777 -0.84786273274551 -0.95618945616936  0.57306658967520  0.25000665854519  0.02846922580567 -0.50894956899647 -0.79589433630343 -0.28268215327233 -0.51353507520437  0.06187229010583  0.56754354799735  0.92873075428098 -0.35483497282772 -0.15755841056662  0.28100855385009 -0.54595457691114  0.54543957732181 -0.38569912144227  0.07068790701114 -0.43651998156174  0.34031595152163  0.47557111774884 -0.22560106556548  0.17833646331080 -0.12585540586586  0.48262364911840  0.62001735249059  0.72569303931276 -0.53795749519566  0.64023766573593  0.04951737495067  0.67815155498754  0.86941142728326 -0.93278167457139  0.02458460743051 -0.13195548913128  0.19301709805929 -0.11449294674886 -0.59287138040885 -0.81265012740944 -0.46755598678233  0.06193691342995 -0.82311089360182  0.79840713413986 -0.81892919571594 -0.18967762924439  0.03786155235571  0.20017192788093 -0.29086687181901 -0.39165141097453 -0.46908684540040 -0.57243035750164 -0.07903295459876 -0.54698520653139 -0.40527882035591  0.71510975944028 -0.02711553265492 -0.26025232879393 -0.64260603341092 -0.22400122451264 -0.23561734315220 -0.47507400687743  0.55341725203966  0.02568830583244 -0.22984079799434 -0.09271354222514  0.89285542025059 -0.45749393109571 -0.30143543142461 -0.42819076338027 -0.06730347876328  0.43485441815700  0.52820411932094 -0.36088712092101  0.57022599340191  0.80702735868242  0.21365927109475 -0.49818841745270  0.39213332406329  0.12538347160526  0.45909436262051 -0.22061656944082 -0.18254749352768 -0.51617262295158 -0.09895966726488 -0.00747573342205 -0.07047435799676 -0.32261357423620  0.82267310207600 -0.51529399799537  0.64706562849271  0.31516616173050  0.10062187202729 -0.61232171745325 -0.27385104992311 -0.25411932959573  0.51416717783798 -0.55484067722426  0.17222038869666 -0.43945207067132  0.12753503711644 -0.36104448785165  0.91103332701835  0.84885696657323 -0.48489702451560 -0.55870580522832 -0.71650420383514 -0.07010955883729 -0.42014036339896 -0.60972715228539  0.03946706878869  0.49247171945873 -0.19371776528516  0.14520934446716  0.73451829127739  0.62147519789381 -0.40244801616084  0.75665657259410 -0.27233838280846 -0.19900828650963  0.25842567857256 -0.46992897792852 -0.24151437211062 -0.41025552822972 30542.50000000000000
-0.21015509338234 -0.25908111878685 -0.99407286218320  0.76907320673518 -0.37011685947531  0.12509973963826  0.22618341846599  0.06900593262248 -0.93622599313356 -0.69289685326727 -0.10514082501879  0.15837962421232  0.45604119744697  0.74519064949411  0.07861949843300  0.84102828393457 -0.49932072721575  0.66059435597642  0.27120747080726 -0.78089958864755  0.00944365426379  0.86581790204381 -0.09141546665988  0.88918304721434 -0.64758319512675  0.20834450905573 -0.73105485238200 -0.72155111317334 -0.42700478722630  0.82012940103499 -0.69600793810697  0.45196813418515 -0.19472970326658  0.79606887533295 -0.44499567991089 -0.48647960717231 -0.85437162890905 -0.95805122251099  0.57355026103645  0.24893953958794  0.03083315984546 -0.51207026329026 -0.79713654274336 -0.27998665047754 -0.51382392221607  0.06245941948783  0.56341599536584  0.93026136875725 -0.35094365022434 -0.15416029933619  0.27968337828516 -0.54431489084979  0.54179950905477 -0.38747434609534  0.07356875618443 -0.43347109351876  0.34350024463001  0.47383806733754 -0.22702890809774  0.17978510620717 -0.11950075417524  0.48326036482212  0.62516596936032  0.72860479035296 -0.53750874797723  0.63840763934354  0.05177666921882  0.67698270581796  0.86872066806164 -0.93602756195431  0.02536440215533 -0.13340263107707  0.19152571172905 -0.11239736366474 -0.59429735827701 -0.81296290836079 -0.46686431001997  0.05628309013238 -0.82205056383603  0.80001128159583 -0.81403845143947 -0.19037242048909  0.04008879889128  0.20101429179140 -0.29181439826295 -0.38921508422693 -0.47110879290181 -0.57136814461144 -0.08368248486037 -0.54752644367078 -0.40476861515717  0.71735607509034 -0.02989591883659 -0.26029110637082 -0.64260774493747 -0.22725080694818 -0.23030416765812 -0.47327763447659  0.55341714076423  0.03019025551187 -0.23413949157429 -0.09319178370583  0.89400042145819 -0.45908995036880 -0.30155871747491 -0.42471037369036 -0.06387735367858  0.43747364275060  0.52889889118530 -0.35629955166848  0.57210227485950  0.80611403659307  0.21471589248963 -0.50034702157321  0.39369376286507  0.12518860532011  0.45892703207163 -0.21850815177638 -0.18469318586598 -0.51571324795308 -0.09714230913586 -0.01200632862317 -0.07323135463091 -0.32381690607040  0.82312639584217 -0.51633710224119  0.65141257605511  0.31181577866543  0.10005732580339 -0.61353941525301 -0.27580789426847 -0.25057710027671  0.50722314695248 -0.56008972953395  0.17355356445301 -0.44361590796392  0.13076383706478 -0.36383070364314  0.91139925120996  0.85034193168323 -0.48860861225174 -0.55706639470887 -0.71959617792026 -0.06979979936266 -0.42638563076973 -0.60717119873767  0.03916742889958  0.49195169570858 -0.19055312371267  0.14467480782702  0.73684381310322  0.61784703763078 -0.39747375008456  0.75572568483843 -0.27333805767200 -0.20026614322870  0.25740840728880 -0.46582235998851 -0.24354224631211 -0.41218807409045 30652.50000000000000
-0.20552799468085 -0.25880403682550 -0.98798616749378  0.76955119939790 -0.36832706093755  0.12149251757302  0.22418344384891  0.06537106062398 -0.93421154520921 -0.69015152542627 -0.09981930963524  0.15552301964783  0.45949504565143  0.74320884188857  0.07721814802790  0.84325743200001 -0.49866310309078  0.66582348148176  0.27122709650666 -0.78172719703105  0.01000783368963  0.85985920200685 -0.09033112682325  0.88583504605312 -0.64922027828178  0.20560136598158 -0.73586406562890 -0.71506803472237 -0.42226159480335  0.82207575654412 -0.69806511417927  0.45102748932729 -0.19422967922481  0.79944644475488 -0.44846676495209 -0.48716630036734 -0.85417536405362 -0.95534876741870  0.57381925805890  0.24710193280386  0.03218715458430 -0.50935403235910 -0.79402529893338 -0.28436629902760 -0.51582549394989  0.06081868262052  0.56244295970849  0.92813260522521 -0.35493390499380 -0.15552385995117  0.28205821313141 -0.54025723198501  0.54407232924883 -0.38634599492606  0.06972524999104 -0.43778623202562  0.34657923348630  0.47480431159355 -0.22387794236344  0.17997897330116 -0.12564722394422  0.48229612813878  0.61993925880538  0.72633459272070 -0.53920192731503  0.64473668056500  0.05217797823763  0.67790698340852  0.87291769033293 -0.93121156792009  0.02171927403183 -0.13311519664958  0.18877425379925 -0.11159755356768 -0.59348771983749 -0.80902203333754 -0.46709764195945  0.05601505159170 -0.82576143198836  0.79423764723615 -0.81664477338930 -0.19080366784033  0.04297769159018  0.20028628453137 -0.29366928049960 -0.38781290181588 -0.47005904101727 -0.56878940150170 -0.08271853455408 -0.54449955203682 -0.40584172634221  0.71207773448450 -0.02645443536183 -0.25633069675277 -0.63919760671875 -0.22854228501774 -0.23190429850944 -0.47646343098904  0.55618989256018  0.03470254573780 -0.23094968124920 -0.08875894893801  0.89229497426721 -0.45764448408381 -0.30208875985878 -0.43306374867566 -0.06483163844473  0.43594922925092  0.52900420058731 -0.36265755891673  0.57243776362798  0.80558383793604  0.21733185824145 -0.49776441669678  0.39094929595053  0.12551110053793  0.45558536917775 -0.21635854987104 -0.18450223567000 -0.51999107363284 -0.09635104733951 -0.00825103577080 -0.07376524319263 -0.31767276307759  0.82480402511441 -0.51058208137168  0.64662747333310  0.31080813440798  0.10287610063424 -0.60946902215524 -0.27540376449466 -0.24891802671230  0.51272580964637 -0.55667283876803  0.17783934780267 -0.44130093327983  0.13076621478218 -0.36017597974956  0.91179794880472  0.84929553360781 -0.49209079318964 -0.55832079664491 -0.72214523700680 -0.06731911219733 -0.42543449350841 -0.60694533556380  0.03783995915451  0.49570208735196 -0.19084018771878  0.14036077731780  0.73032504086374  0.62598407069406 -0.39830412038705  0.75725486008328 -0.27668696662807 -0.19671768456070  0.25763115105035 -0.46428719208659 -0.24108431569975 -0.41573910358586 30772.50000000000000
-0.20734434135728 -0.26227988560256 -0.98942815866210  0.77186556280270 -0.37212660109468  0.12226511237076  0.22696107725273  0.06845972622358 -0.93520913762666 -0.68882502081333 -0.10366430552891  0.15640078885153  0.45515064654261  0.74544914576681  0.07970397826550  0.84437544630252 -0.49928336042122  0.66460710951992  0.27457758737787 -0.77645417930331  0.00784506635231  0.86747938498127 -0.09060068321671  0.89313126601968 -0.65223863853852  0.20501229052766 -0.73572097420111 -0.71742922054206 -0.42889527238886  0.81888732194291 -0.69563454367070  0.44912059513178 -0.19633788236589  0.79772830295043 -0.44745995416845 -0.48628195738305 -0.85084189981304 -0.95390855004043  0.57087480046562  0.25073154225564  0.02913192515415 -0.51314322569165 -0.79274417889776 -0.27988788527155 -0.51283660294825  0.05857056186659  0.56474295361635  0.92794724178581 -0.35230969333220 -0.15829289061145  0.27642994821696 -0.54069874395936  0.54390613221043 -0.38247813740487  0.07537859736324 -0.43975218940215  0.34274552779610  0.47570357064826 -0.23042934139277  0.17818263666137 -0.12428346070679  0.47902351720692  0.62494489504044  0.72915331846501 -0.53541621507156  0.64138580391120  0.05211314889520  0.67977493427239  0.87090142955505 -0.93714773755228  0.02228145895328 -0.13258115970774  0.18989483006593 -0.11424059183198 -0.59316778958020 -0.81353970566880 -0.46967354286668  0.05336518433709 -0.82521151061845  0.79644349196754 -0.81762562091791 -0.18896491658561  0.03875368878986  0.19843852928809 -0.29232348713256 -0.39058354388444 -0.46920415678930 -0.57036305476664 -0.08329379123374 -0.54590558166979 -0.40690265776737  0.71720686046973 -0.02845215040509 -0.26122601290598 -0.64333708837322 -0.22411345326466 -0.23098899906962 -0.47305403925506  0.55746607482825  0.02918493009197 -0.23209534344287 -0.09041647905512  0.89304881918982 -0.45729020368032 -0.30036822952605 -0.43142554562639 -0.06506545122265  0.43733197848705  0.53292558403104 -0.35930372941179  0.57020674866612  0.80589122082468  0.21060512789895 -0.49657021102741  0.39380328775836  0.12473639425082  0.45918204868515 -0.21636214482691 -0.18214024784446 -0.51637343170854 -0.09922223482688 -0.01454213324435 -0.06906805560487 -0.32403621854109  0.81685548689766 -0.51354825413654  0.65147597501537  0.31631737116146  0.10120326716650 -0.61076349774192 -0.27411568986785 -0.24754345683654  0.51373936048822 -0.55814894574047  0.17286823634128 -0.43826462158799  0.13166374390841 -0.35901091568676  0.91261999046944  0.84891690327893 -0.48687934203474 -0.55838822975446 -0.72123633707631 -0.07192854836403 -0.42394097812575 -0.60579340504555  0.03744430352945  0.49294306741571 -0.19284070548438  0.14443790968708  0.73131203266482  0.62547111205721 -0.39611827396313  0.75584350668253 -0.27054791991181 -0.20077322563819  0.25517986952336 -0.46681024216329 -0.23884216674824 -0.41211982309250 30878.75000000000000
